'COLORSTYLE','SKU','PO_HDR','COUNTRY_OF_ORIGIN','MATERIAL','PRODUCT_SHORT_NAME','PRODUCT_LONG_DESCRIPTION','COLOR_GROUP','COLOR_DESCRIPTION','BULLET_1','BULLET_2','BULLET_3','BULLET_4','BULLET_5','BULLET_6','BULLET_7','BULLET_8','BULLET_9','WEIGHT','KEYWORD_OCCASION'
319603601,'891951048018',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048070',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048049',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'101000007388',116297,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048063',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048001',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'101000007388',116297,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951047998',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048049',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048056',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048056',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048070',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951047998',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048032',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048018',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'101000007389',116297,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'101000007389',116297,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048001',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319603601,'891951048032',114461,'IT','Leather','nude patent leather peep toe platform pumps','It''s nice to know that when you are wearing Prada shoes, you have the highest of style and quality at your feet.','Nude','1KP236 1F2 F0A48','Glossy patent leather upper','Tapered peep toe','Leather lining','Leather sole','4½'''' covered heel','½'''' front platform','','All measurements are approximate','Ships separately. Please allow an additional 5-7 business days for delivery','','N'
319652901,'891951381481',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',
319652901,'891951066418',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',
319652901,'101000007316',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007314',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066425',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007310',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066340',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951381498',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066418',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007309',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066425',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066340',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951381498',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066357',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066401',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007311',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066371',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066395',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951381504',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007312',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007308',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066388',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007312',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007314',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007315',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007309',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007311',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007316',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007310',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066364',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951381504',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007313',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'101000007313',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066401',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual'
319652901,'891951066357',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'101000007308',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951066395',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951381481',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951381511',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951381511',114973,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'101000007315',116297,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951066388',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951066364',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319652901,'891951066371',114487,'IT','Leather / Rubber / Cork','black leather ''Eilin'' open toe mary jane wedges','Always be dressed to the nines with the supreme elegance and perpetual styles of Gucci''s extravagant shoe collections.','Black / Mistic White','Black','Glossy patent leather and supple grained leather upper','Rounded open toe','Ankle strap with adjustable buckle closure','Leather interior lining','Rubber sole','4¾'''' cork heel','1½'''' front platform','All measurements are approximate','',,'day_casual',,,
319688901,'101000007403',116297,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951084917',114514,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951084979',114514,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951084924',114514,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951399196',114996,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951084917',114514,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
319688901,'891951084948',114514,'IT','Leather','beige patent leather open toe sandals','Whether your desired look leans toward classic or statement making, you''ll have no problems achieving both with prestigious footwear from Italian atelier, Prada.','Khaki','1X706D Z2U F0MAO','Patent leather upper','Rounded open toe','T-strap vamp with cutouts','Leather lined interior','Lightly cushioned insole','Elasticized band at rear heel','Leather sole','3½'''' painted metal heel','','','Y',20-Jun-12
